2023-11-04 00:21:50.037963,100,1,100,150,2023-11-04 00:21:50.037963,2023-11-04 00:21:50.037963,False
2023-11-04 00:26:14.249774,100,1,100,136,2023-11-04 00:26:14.249774,2023-11-04 00:26:14.249774,False
2023-11-04 02:10:50.593138,100,4,400,135,2023-11-04 02:10:50.593138,2023-11-04 02:10:50.593138,False
2023-11-04 02:25:25.482317,100,2,200,146,2023-11-04 02:25:25.482317,2023-11-04 02:25:25.482317,False
2023-11-04 03:31:47.582599,100,2,200,169,2023-11-04 03:31:47.582599,2023-11-04 03:31:47.582599,False
2023-11-04 03:36:38.878519,100,1,100,155,2023-11-04 03:36:38.878519,2023-11-04 03:36:38.878519,False
2023-11-04 05:28:30.881137,100,2,200,105,2023-11-04 05:28:30.881137,2023-11-04 05:28:30.881137,False
2023-11-04 05:56:07.780530,100,1,100,196,2023-11-04 05:56:07.780530,2023-11-04 05:56:07.780530,False
2023-11-04 06:05:42.421663,100,3,300,112,2023-11-04 06:05:42.421663,2023-11-04 06:05:42.421663,False
2023-11-04 06:18:34.400153,100,4,400,145,2023-11-04 06:18:34.400153,2023-11-04 06:18:34.400153,False
2023-11-04 07:25:16.984441,100,4,400,115,2023-11-04 07:25:16.984441,2023-11-04 07:25:16.984441,False
2023-11-04 07:38:05.218362,100,2,200,152,2023-11-04 07:38:05.218362,2023-11-04 07:38:05.218362,False
2023-11-04 07:55:40.517701,100,1,100,150,2023-11-04 07:55:40.517701,2023-11-04 07:55:40.517701,False
2023-11-04 08:03:44.953948,100,1,100,100,2023-11-04 08:03:44.953948,2023-11-04 08:03:44.953948,False
2023-11-04 08:13:56.515051,100,1,100,108,2023-11-04 08:13:56.515051,2023-11-04 08:13:56.515051,False
2023-11-04 10:44:50.934201,100,2,200,119,2023-11-04 10:44:50.934201,2023-11-04 10:44:50.934201,False
2023-11-04 10:48:26.355981,100,3,300,134,2023-11-04 10:48:26.355981,2023-11-04 10:48:26.355981,False
2023-11-04 11:29:23.354532,100,2,200,147,2023-11-04 11:29:23.354532,2023-11-04 11:29:23.354532,False
2023-11-04 12:29:36.335807,100,4,400,128,2023-11-04 12:29:36.335807,2023-11-04 12:29:36.335807,False
2023-11-04 13:09:37.064345,100,2,200,191,2023-11-04 13:09:37.064345,2023-11-04 13:09:37.064345,False
2023-11-04 13:44:01.433200,100,2,200,139,2023-11-04 13:44:01.433200,2023-11-04 13:44:01.433200,False
2023-11-04 13:48:41.386844,100,2,200,145,2023-11-04 13:48:41.386844,2023-11-04 13:48:41.386844,False
2023-11-04 14:50:23.865133,100,2,200,145,2023-11-04 14:50:23.865133,2023-11-04 14:50:23.865133,False
2023-11-04 15:04:03.117017,100,4,400,152,2023-11-04 15:04:03.117017,2023-11-04 15:04:03.117017,False
2023-11-04 15:19:27.347126,100,2,200,126,2023-11-04 15:19:27.347126,2023-11-04 15:19:27.347126,False
2023-11-04 16:23:12.363736,100,4,400,104,2023-11-04 16:23:12.363736,2023-11-04 16:23:12.363736,False
2023-11-04 16:29:39.199395,100,3,300,169,2023-11-04 16:29:39.199395,2023-11-04 16:29:39.199395,False
2023-11-04 16:49:02.334958,100,4,400,175,2023-11-04 16:49:02.334958,2023-11-04 16:49:02.334958,False
2023-11-04 17:14:24.694281,100,1,100,192,2023-11-04 17:14:24.694281,2023-11-04 17:14:24.694281,False
2023-11-04 17:32:07.305593,100,3,300,126,2023-11-04 17:32:07.305593,2023-11-04 17:32:07.305593,False
2023-11-04 18:30:22.599631,100,1,100,125,2023-11-04 18:30:22.599631,2023-11-04 18:30:22.599631,False
2023-11-04 19:06:07.798426,100,1,100,112,2023-11-04 19:06:07.798426,2023-11-04 19:06:07.798426,False
2023-11-04 19:07:31.129825,100,3,300,178,2023-11-04 19:07:31.129825,2023-11-04 19:07:31.129825,False
2023-11-04 21:26:07.851561,100,4,400,145,2023-11-04 21:26:07.851561,2023-11-04 21:26:07.851561,False
2023-11-04 21:37:07.874888,100,1,100,118,2023-11-04 21:37:07.874888,2023-11-04 21:37:07.874888,False
2023-11-04 21:47:03.706832,100,4,400,140,2023-11-04 21:47:03.706832,2023-11-04 21:47:03.706832,False
2023-11-04 21:47:47.199024,100,2,200,106,2023-11-04 21:47:47.199024,2023-11-04 21:47:47.199024,False
2023-11-04 21:52:40.407136,100,1,100,139,2023-11-04 21:52:40.407136,2023-11-04 21:52:40.407136,False
2023-11-04 22:11:16.545580,100,4,400,102,2023-11-04 22:11:16.545580,2023-11-04 22:11:16.545580,False
2023-11-05 00:05:49.058364,100,3,300,159,2023-11-05 00:05:49.058364,2023-11-05 00:05:49.058364,False
2023-11-05 00:24:31.617249,100,1,100,140,2023-11-05 00:24:31.617249,2023-11-05 00:24:31.617249,False
2023-11-05 00:24:37.493659,100,1,100,148,2023-11-05 00:24:37.493659,2023-11-05 00:24:37.493659,False
2023-11-05 00:47:21.380078,100,1,100,117,2023-11-05 00:47:21.380078,2023-11-05 00:47:21.380078,False
2023-11-05 00:47:54.773446,100,1,100,134,2023-11-05 00:47:54.773446,2023-11-05 00:47:54.773446,False
2023-11-05 01:51:56.942988,100,4,400,180,2023-11-05 01:51:56.942988,2023-11-05 01:51:56.942988,False
2023-11-05 02:35:47.171739,100,2,200,152,2023-11-05 02:35:47.171739,2023-11-05 02:35:47.171739,False
2023-11-05 05:35:23.584362,100,1,100,145,2023-11-05 05:35:23.584362,2023-11-05 05:35:23.584362,False
2023-11-05 05:47:42.179591,100,2,200,104,2023-11-05 05:47:42.179591,2023-11-05 05:47:42.179591,False
2023-11-05 05:59:58.808623,100,1,100,175,2023-11-05 05:59:58.808623,2023-11-05 05:59:58.808623,False
2023-11-05 06:23:29.227680,100,3,300,158,2023-11-05 06:23:29.227680,2023-11-05 06:23:29.227680,False
2023-11-05 06:37:09.700927,100,2,200,108,2023-11-05 06:37:09.700927,2023-11-05 06:37:09.700927,False
2023-11-05 06:40:48.234203,100,4,400,133,2023-11-05 06:40:48.234203,2023-11-05 06:40:48.234203,False
2023-11-05 08:06:59.760251,100,3,300,194,2023-11-05 08:06:59.760251,2023-11-05 08:06:59.760251,False
2023-11-05 11:13:44.696316,100,2,200,169,2023-11-05 11:13:44.696316,2023-11-05 11:13:44.696316,False
2023-11-05 11:41:13.145813,100,3,300,154,2023-11-05 11:41:13.145813,2023-11-05 11:41:13.145813,False
2023-11-05 12:02:03.848098,100,4,400,111,2023-11-05 12:02:03.848098,2023-11-05 12:02:03.848098,False
2023-11-05 12:34:47.259339,100,3,300,120,2023-11-05 12:34:47.259339,2023-11-05 12:34:47.259339,False
2023-11-05 12:50:10.999412,100,3,300,108,2023-11-05 12:50:10.999412,2023-11-05 12:50:10.999412,False
2023-11-05 12:54:04.272351,100,3,300,141,2023-11-05 12:54:04.272351,2023-11-05 12:54:04.272351,False
2023-11-05 13:12:39.213859,100,2,200,100,2023-11-05 13:12:39.213859,2023-11-05 13:12:39.213859,False
2023-11-05 13:16:00.203992,100,3,300,198,2023-11-05 13:16:00.203992,2023-11-05 13:16:00.203992,False
2023-11-05 14:38:56.637912,100,4,400,182,2023-11-05 14:38:56.637912,2023-11-05 14:38:56.637912,False
2023-11-05 14:43:33.021983,100,3,300,125,2023-11-05 14:43:33.021983,2023-11-05 14:43:33.021983,False
2023-11-05 15:13:23.004601,100,3,300,138,2023-11-05 15:13:23.004601,2023-11-05 15:13:23.004601,False
2023-11-05 15:36:30.247622,100,1,100,166,2023-11-05 15:36:30.247622,2023-11-05 15:36:30.247622,False
2023-11-05 15:44:21.819997,100,1,100,180,2023-11-05 15:44:21.819997,2023-11-05 15:44:21.819997,False
2023-11-05 16:55:54.681658,100,4,400,178,2023-11-05 16:55:54.681658,2023-11-05 16:55:54.681658,False
2023-11-05 16:56:49.439020,100,1,100,168,2023-11-05 16:56:49.439020,2023-11-05 16:56:49.439020,False
2023-11-05 17:30:15.388061,100,3,300,116,2023-11-05 17:30:15.388061,2023-11-05 17:30:15.388061,False
2023-11-05 17:58:58.882266,100,2,200,115,2023-11-05 17:58:58.882266,2023-11-05 17:58:58.882266,False
2023-11-05 19:32:45.761309,100,2,200,182,2023-11-05 19:32:45.761309,2023-11-05 19:32:45.761309,False
2023-11-05 20:29:42.505974,100,1,100,167,2023-11-05 20:29:42.505974,2023-11-05 20:29:42.505974,False
2023-11-05 20:55:01.856644,100,4,400,182,2023-11-05 20:55:01.856644,2023-11-05 20:55:01.856644,False
2023-11-05 21:11:44.730542,100,2,200,171,2023-11-05 21:11:44.730542,2023-11-05 21:11:44.730542,False
2023-11-05 21:41:04.814461,100,3,300,132,2023-11-05 21:41:04.814461,2023-11-05 21:41:04.814461,False
2023-11-05 22:07:33.687775,100,4,400,104,2023-11-05 22:07:33.687775,2023-11-05 22:07:33.687775,False
2023-11-05 23:36:09.569202,100,3,300,190,2023-11-05 23:36:09.569202,2023-11-05 23:36:09.569202,False
2023-11-06 00:26:35.885646,100,3,300,183,2023-11-06 00:26:35.885646,2023-11-06 00:26:35.885646,False
2023-11-06 02:14:01.950699,100,2,200,130,2023-11-06 02:14:01.950699,2023-11-06 02:14:01.950699,False
2023-11-06 02:26:11.110155,100,3,300,195,2023-11-06 02:26:11.110155,2023-11-06 02:26:11.110155,False
2023-11-06 02:35:21.213955,100,2,200,143,2023-11-06 02:35:21.213955,2023-11-06 02:35:21.213955,False
2023-11-06 03:46:19.878656,100,3,300,162,2023-11-06 03:46:19.878656,2023-11-06 03:46:19.878656,False
2023-11-06 03:58:09.788997,100,1,100,127,2023-11-06 03:58:09.788997,2023-11-06 03:58:09.788997,False
2023-11-06 04:57:13.819370,100,2,200,135,2023-11-06 04:57:13.819370,2023-11-06 04:57:13.819370,False
2023-11-06 05:29:19.546152,100,2,200,164,2023-11-06 05:29:19.546152,2023-11-06 05:29:19.546152,False
2023-11-06 06:29:01.605051,100,3,300,139,2023-11-06 06:29:01.605051,2023-11-06 06:29:01.605051,False
2023-11-06 06:51:00.774412,100,4,400,170,2023-11-06 06:51:00.774412,2023-11-06 06:51:00.774412,False
2023-11-06 06:58:14.204459,100,2,200,135,2023-11-06 06:58:14.204459,2023-11-06 06:58:14.204459,False
2023-11-06 07:17:45.835804,100,2,200,105,2023-11-06 07:17:45.835804,2023-11-06 07:17:45.835804,False
2023-11-06 08:50:58.238260,100,1,100,193,2023-11-06 08:50:58.238260,2023-11-06 08:50:58.238260,False
2023-11-06 09:07:42.737452,100,3,300,104,2023-11-06 09:07:42.737452,2023-11-06 09:07:42.737452,False
2023-11-06 09:16:34.703914,100,2,200,192,2023-11-06 09:16:34.703914,2023-11-06 09:16:34.703914,False
2023-11-06 09:41:00.794370,100,2,200,126,2023-11-06 09:41:00.794370,2023-11-06 09:41:00.794370,False
2023-11-06 09:43:00.547295,100,3,300,143,2023-11-06 09:43:00.547295,2023-11-06 09:43:00.547295,False
2023-11-06 09:47:38.931124,100,1,100,111,2023-11-06 09:47:38.931124,2023-11-06 09:47:38.931124,False
2023-11-06 09:54:14.447050,100,2,200,172,2023-11-06 09:54:14.447050,2023-11-06 09:54:14.447050,False
2023-11-06 10:26:00.263335,100,3,300,141,2023-11-06 10:26:00.263335,2023-11-06 10:26:00.263335,False
2023-11-06 11:17:32.011001,100,1,100,121,2023-11-06 11:17:32.011001,2023-11-06 11:17:32.011001,False
2023-11-06 11:17:51.982760,100,2,200,156,2023-11-06 11:17:51.982760,2023-11-06 11:17:51.982760,False
2023-11-06 11:22:19.548431,100,1,100,191,2023-11-06 11:22:19.548431,2023-11-06 11:22:19.548431,False
2023-11-06 12:10:38.434749,100,4,400,171,2023-11-06 12:10:38.434749,2023-11-06 12:10:38.434749,False
2023-11-06 12:24:21.112339,100,1,100,112,2023-11-06 12:24:21.112339,2023-11-06 12:24:21.112339,False
2023-11-06 12:43:34.865644,100,3,300,195,2023-11-06 12:43:34.865644,2023-11-06 12:43:34.865644,False
2023-11-06 13:20:20.039622,100,4,400,153,2023-11-06 13:20:20.039622,2023-11-06 13:20:20.039622,False
2023-11-06 13:34:43.731969,100,2,200,163,2023-11-06 13:34:43.731969,2023-11-06 13:34:43.731969,False
2023-11-06 14:25:46.735699,100,3,300,172,2023-11-06 14:25:46.735699,2023-11-06 14:25:46.735699,False
2023-11-06 14:36:31.401053,100,3,300,111,2023-11-06 14:36:31.401053,2023-11-06 14:36:31.401053,False
2023-11-06 14:45:55.440264,100,1,100,176,2023-11-06 14:45:55.440264,2023-11-06 14:45:55.440264,False
2023-11-06 15:20:35.402776,100,2,200,125,2023-11-06 15:20:35.402776,2023-11-06 15:20:35.402776,False
2023-11-06 15:40:57.262089,100,2,200,120,2023-11-06 15:40:57.262089,2023-11-06 15:40:57.262089,False
2023-11-06 17:22:09.436185,100,4,400,163,2023-11-06 17:22:09.436185,2023-11-06 17:22:09.436185,False
2023-11-06 17:27:28.679747,100,1,100,140,2023-11-06 17:27:28.679747,2023-11-06 17:27:28.679747,False
2023-11-06 17:49:36.251092,100,3,300,114,2023-11-06 17:49:36.251092,2023-11-06 17:49:36.251092,False
2023-11-06 18:01:59.379721,100,3,300,111,2023-11-06 18:01:59.379721,2023-11-06 18:01:59.379721,False
2023-11-06 18:20:58.473758,100,3,300,113,2023-11-06 18:20:58.473758,2023-11-06 18:20:58.473758,False
2023-11-06 18:27:15.839696,100,1,100,160,2023-11-06 18:27:15.839696,2023-11-06 18:27:15.839696,False
2023-11-06 18:28:09.070932,100,4,400,159,2023-11-06 18:28:09.070932,2023-11-06 18:28:09.070932,False
2023-11-06 20:20:53.930831,100,2,200,175,2023-11-06 20:20:53.930831,2023-11-06 20:20:53.930831,False
2023-11-06 20:42:49.055251,100,1,100,192,2023-11-06 20:42:49.055251,2023-11-06 20:42:49.055251,False
2023-11-06 21:22:43.168074,100,3,300,149,2023-11-06 21:22:43.168074,2023-11-06 21:22:43.168074,False
2023-11-06 21:58:02.244012,100,1,100,139,2023-11-06 21:58:02.244012,2023-11-06 21:58:02.244012,False
2023-11-06 21:59:22.289703,100,3,300,118,2023-11-06 21:59:22.289703,2023-11-06 21:59:22.289703,False
2023-11-06 22:40:22.756390,100,2,200,186,2023-11-06 22:40:22.756390,2023-11-06 22:40:22.756390,False
2023-11-06 22:57:17.071097,100,4,400,153,2023-11-06 22:57:17.071097,2023-11-06 22:57:17.071097,False
2023-11-06 22:58:56.391734,100,1,100,188,2023-11-06 22:58:56.391734,2023-11-06 22:58:56.391734,False
2023-11-07 00:15:09.994512,100,1,100,149,2023-11-07 00:15:09.994512,2023-11-07 00:15:09.994512,False
2023-11-07 00:20:00.705781,100,3,300,153,2023-11-07 00:20:00.705781,2023-11-07 00:20:00.705781,False
