2023-12-01 03:19:25.265367,8105,1000,2,144.95,289.90,1007,2,1011,2023-12-01 03:19:25.265367,2023-12-01 03:19:25.265367
2023-12-01 03:19:25.265367,8105,1001,1,109.95,109.95,1007,2,1011,2023-12-01 03:19:25.265367,2023-12-01 03:19:25.265367
2023-12-01 03:51:55.774899,8106,1007,3,134.95,404.85,1009,5,1004,2023-12-01 03:51:55.774899,2023-12-01 03:51:55.774899
2023-12-01 04:02:00.582204,8107,1000,1,144.95,144.95,1105,7,1016,2023-12-01 04:02:00.582204,2023-12-01 04:02:00.582204
2023-12-01 04:02:00.582204,8107,1018,1,30.00,30.00,1105,7,1016,2023-12-01 04:02:00.582204,2023-12-01 04:02:00.582204
2023-12-01 04:02:00.582204,8107,1017,2,24.00,48.00,1105,7,1016,2023-12-01 04:02:00.582204,2023-12-01 04:02:00.582204
2023-12-01 04:02:00.582204,8107,1001,3,109.95,329.85,1105,7,1016,2023-12-01 04:02:00.582204,2023-12-01 04:02:00.582204
2023-12-01 04:02:00.582204,8107,1008,1,194.95,194.95,1105,7,1016,2023-12-01 04:02:00.582204,2023-12-01 04:02:00.582204
2023-12-01 05:23:32.126336,8108,1007,2,134.95,269.90,1103,1,1020,2023-12-01 05:23:32.126336,2023-12-01 05:23:32.126336
2023-12-01 05:23:32.126336,8108,1009,1,124.95,124.95,1103,1,1020,2023-12-01 05:23:32.126336,2023-12-01 05:23:32.126336
2023-12-01 05:23:32.126336,8108,1000,2,144.95,289.90,1103,1,1020,2023-12-01 05:23:32.126336,2023-12-01 05:23:32.126336
2023-12-01 05:34:57.087398,8109,1001,1,109.95,109.95,1109,9,1028,2023-12-01 05:34:57.087398,2023-12-01 05:34:57.087398
2023-12-01 05:34:57.087398,8109,1003,1,109.95,109.95,1109,9,1028,2023-12-01 05:34:57.087398,2023-12-01 05:34:57.087398
2023-12-01 05:34:57.087398,8109,1016,3,17.00,51.00,1109,9,1028,2023-12-01 05:34:57.087398,2023-12-01 05:34:57.087398
2023-12-01 05:34:57.087398,8109,1018,3,30.00,90.00,1109,9,1028,2023-12-01 05:34:57.087398,2023-12-01 05:34:57.087398
2023-12-01 06:05:01.002942,8110,1016,3,17.00,51.00,1108,3,1022,2023-12-01 06:05:01.002942,2023-12-01 06:05:01.002942
2023-12-01 06:05:01.002942,8110,1006,1,124.95,124.95,1108,3,1022,2023-12-01 06:05:01.002942,2023-12-01 06:05:01.002942
2023-12-01 06:05:01.002942,8110,1000,1,144.95,144.95,1108,3,1022,2023-12-01 06:05:01.002942,2023-12-01 06:05:01.002942
2023-12-01 06:05:01.002942,8110,1014,2,90.00,180.00,1108,3,1022,2023-12-01 06:05:01.002942,2023-12-01 06:05:01.002942
2023-12-01 06:27:27.348246,8111,1015,1,20.00,20.00,1100,6,1005,2023-12-01 06:27:27.348246,2023-12-01 06:27:27.348246
2023-12-01 06:27:27.348246,8111,1011,3,22.00,66.00,1100,6,1005,2023-12-01 06:27:27.348246,2023-12-01 06:27:27.348246
2023-12-01 06:27:27.348246,8111,1001,3,109.95,329.85,1100,6,1005,2023-12-01 06:27:27.348246,2023-12-01 06:27:27.348246
2023-12-01 06:47:21.450231,8112,1015,2,20.00,40.00,1007,8,1007,2023-12-01 06:47:21.450231,2023-12-01 06:47:21.450231
2023-12-01 06:47:21.450231,8112,1013,1,50.00,50.00,1007,8,1007,2023-12-01 06:47:21.450231,2023-12-01 06:47:21.450231
2023-12-01 06:47:21.450231,8112,1011,2,22.00,44.00,1007,8,1007,2023-12-01 06:47:21.450231,2023-12-01 06:47:21.450231
2023-12-01 06:49:03.071618,8113,1014,1,90.00,90.00,1106,7,1026,2023-12-01 06:49:03.071618,2023-12-01 06:49:03.071618
2023-12-01 06:49:03.071618,8113,1011,2,22.00,44.00,1106,7,1026,2023-12-01 06:49:03.071618,2023-12-01 06:49:03.071618
2023-12-01 06:49:03.071618,8113,1000,1,144.95,144.95,1106,7,1026,2023-12-01 06:49:03.071618,2023-12-01 06:49:03.071618
2023-12-01 07:17:31.410037,8114,1000,1,144.95,144.95,1008,2,1011,2023-12-01 07:17:31.410037,2023-12-01 07:17:31.410037
2023-12-01 07:19:56.035902,8115,1017,2,24.00,48.00,1109,9,1018,2023-12-01 07:19:56.035902,2023-12-01 07:19:56.035902
2023-12-01 07:19:56.035902,8115,1003,2,109.95,219.90,1109,9,1018,2023-12-01 07:19:56.035902,2023-12-01 07:19:56.035902
2023-12-01 07:19:56.035902,8115,1002,3,119.95,359.85,1109,9,1018,2023-12-01 07:19:56.035902,2023-12-01 07:19:56.035902
2023-12-01 07:19:56.035902,8115,1005,3,129.95,389.85,1109,9,1018,2023-12-01 07:19:56.035902,2023-12-01 07:19:56.035902
2023-12-01 07:36:44.188250,8116,1001,2,109.95,219.90,1106,7,1006,2023-12-01 07:36:44.188250,2023-12-01 07:36:44.188250
2023-12-01 07:36:44.188250,8116,1008,2,194.95,389.90,1106,7,1006,2023-12-01 07:36:44.188250,2023-12-01 07:36:44.188250
2023-12-01 07:37:18.613932,8117,1015,3,20.00,60.00,1102,9,1018,2023-12-01 07:37:18.613932,2023-12-01 07:37:18.613932
2023-12-01 07:37:18.613932,8117,1012,2,120.00,240.00,1102,9,1018,2023-12-01 07:37:18.613932,2023-12-01 07:37:18.613932
2023-12-01 07:37:18.613932,8117,1007,3,134.95,404.85,1102,9,1018,2023-12-01 07:37:18.613932,2023-12-01 07:37:18.613932
2023-12-01 07:37:18.613932,8117,1017,2,24.00,48.00,1102,9,1018,2023-12-01 07:37:18.613932,2023-12-01 07:37:18.613932
2023-12-01 07:37:18.613932,8117,1001,3,109.95,329.85,1102,9,1018,2023-12-01 07:37:18.613932,2023-12-01 07:37:18.613932
2023-12-01 08:21:49.577250,8118,1006,3,124.95,374.85,1001,6,1005,2023-12-01 08:21:49.577250,2023-12-01 08:21:49.577250
2023-12-01 08:21:49.577250,8118,1002,3,119.95,359.85,1001,6,1005,2023-12-01 08:21:49.577250,2023-12-01 08:21:49.577250
2023-12-01 08:34:54.865981,8119,1001,2,109.95,219.90,1104,10,1029,2023-12-01 08:34:54.865981,2023-12-01 08:34:54.865981
2023-12-01 08:34:54.865981,8119,1006,2,124.95,249.90,1104,10,1029,2023-12-01 08:34:54.865981,2023-12-01 08:34:54.865981
2023-12-01 08:34:54.865981,8119,1004,2,109.95,219.90,1104,10,1029,2023-12-01 08:34:54.865981,2023-12-01 08:34:54.865981
2023-12-01 08:34:54.865981,8119,1014,3,90.00,270.00,1104,10,1029,2023-12-01 08:34:54.865981,2023-12-01 08:34:54.865981
2023-12-01 08:34:54.865981,8119,1010,3,80.00,240.00,1104,10,1029,2023-12-01 08:34:54.865981,2023-12-01 08:34:54.865981
2023-12-01 08:39:25.837820,8120,1012,3,120.00,360.00,1109,9,1028,2023-12-01 08:39:25.837820,2023-12-01 08:39:25.837820
2023-12-01 08:39:25.837820,8120,1015,3,20.00,60.00,1109,9,1028,2023-12-01 08:39:25.837820,2023-12-01 08:39:25.837820
2023-12-01 08:39:25.837820,8120,1005,3,129.95,389.85,1109,9,1028,2023-12-01 08:39:25.837820,2023-12-01 08:39:25.837820
2023-12-01 08:39:25.837820,8120,1011,2,22.00,44.00,1109,9,1028,2023-12-01 08:39:25.837820,2023-12-01 08:39:25.837820
2023-12-01 09:13:12.483325,8121,1016,1,17.00,17.00,1100,10,1009,2023-12-01 09:13:12.483325,2023-12-01 09:13:12.483325
2023-12-01 09:13:12.483325,8121,1002,3,119.95,359.85,1100,10,1009,2023-12-01 09:13:12.483325,2023-12-01 09:13:12.483325
2023-12-01 09:13:12.483325,8121,1006,1,124.95,124.95,1100,10,1009,2023-12-01 09:13:12.483325,2023-12-01 09:13:12.483325
2023-12-01 09:13:12.483325,8121,1017,3,24.00,72.00,1100,10,1009,2023-12-01 09:13:12.483325,2023-12-01 09:13:12.483325
2023-12-01 09:13:12.483325,8121,1018,1,30.00,30.00,1100,10,1009,2023-12-01 09:13:12.483325,2023-12-01 09:13:12.483325
2023-12-01 09:29:16.911096,8122,1008,3,194.95,584.85,1106,9,1018,2023-12-01 09:29:16.911096,2023-12-01 09:29:16.911096
2023-12-01 10:03:08.123979,8123,1013,3,50.00,150.00,1008,7,1026,2023-12-01 10:03:08.123979,2023-12-01 10:03:08.123979
2023-12-01 10:03:08.123979,8123,1014,3,90.00,270.00,1008,7,1026,2023-12-01 10:03:08.123979,2023-12-01 10:03:08.123979
2023-12-01 10:03:08.123979,8123,1000,3,144.95,434.85,1008,7,1026,2023-12-01 10:03:08.123979,2023-12-01 10:03:08.123979
2023-12-01 10:16:55.177387,8124,1013,1,50.00,50.00,1007,2,1021,2023-12-01 10:16:55.177387,2023-12-01 10:16:55.177387
2023-12-01 10:16:55.177387,8124,1014,2,90.00,180.00,1007,2,1021,2023-12-01 10:16:55.177387,2023-12-01 10:16:55.177387
2023-12-01 10:16:55.177387,8124,1007,3,134.95,404.85,1007,2,1021,2023-12-01 10:16:55.177387,2023-12-01 10:16:55.177387
2023-12-01 10:16:55.177387,8124,1000,3,144.95,434.85,1007,2,1021,2023-12-01 10:16:55.177387,2023-12-01 10:16:55.177387
2023-12-01 10:16:55.177387,8124,1019,2,10.00,20.00,1007,2,1021,2023-12-01 10:16:55.177387,2023-12-01 10:16:55.177387
2023-12-01 10:31:21.342350,8125,1017,3,24.00,72.00,1006,5,1014,2023-12-01 10:31:21.342350,2023-12-01 10:31:21.342350
2023-12-01 10:31:21.342350,8125,1005,2,129.95,259.90,1006,5,1014,2023-12-01 10:31:21.342350,2023-12-01 10:31:21.342350
2023-12-01 10:31:21.342350,8125,1015,2,20.00,40.00,1006,5,1014,2023-12-01 10:31:21.342350,2023-12-01 10:31:21.342350
2023-12-01 10:31:21.342350,8125,1007,2,134.95,269.90,1006,5,1014,2023-12-01 10:31:21.342350,2023-12-01 10:31:21.342350
2023-12-01 10:31:21.342350,8125,1001,2,109.95,219.90,1006,5,1014,2023-12-01 10:31:21.342350,2023-12-01 10:31:21.342350
2023-12-01 10:44:48.568590,8126,1017,2,24.00,48.00,1005,3,1002,2023-12-01 10:44:48.568590,2023-12-01 10:44:48.568590
2023-12-01 11:09:52.943127,8127,1008,3,194.95,584.85,1106,10,1019,2023-12-01 11:09:52.943127,2023-12-01 11:09:52.943127
2023-12-01 11:09:52.943127,8127,1019,1,10.00,10.00,1106,10,1019,2023-12-01 11:09:52.943127,2023-12-01 11:09:52.943127
2023-12-01 11:13:21.276527,8128,1001,3,109.95,329.85,1003,4,1013,2023-12-01 11:13:21.276527,2023-12-01 11:13:21.276527
2023-12-01 11:13:21.276527,8128,1018,2,30.00,60.00,1003,4,1013,2023-12-01 11:13:21.276527,2023-12-01 11:13:21.276527
2023-12-01 11:13:21.276527,8128,1007,3,134.95,404.85,1003,4,1013,2023-12-01 11:13:21.276527,2023-12-01 11:13:21.276527
2023-12-01 11:50:22.828936,8129,1002,1,119.95,119.95,1104,9,1008,2023-12-01 11:50:22.828936,2023-12-01 11:50:22.828936
2023-12-01 11:50:22.828936,8129,1016,2,17.00,34.00,1104,9,1008,2023-12-01 11:50:22.828936,2023-12-01 11:50:22.828936
2023-12-01 11:50:22.828936,8129,1007,2,134.95,269.90,1104,9,1008,2023-12-01 11:50:22.828936,2023-12-01 11:50:22.828936
2023-12-01 11:50:22.828936,8129,1009,2,124.95,249.90,1104,9,1008,2023-12-01 11:50:22.828936,2023-12-01 11:50:22.828936
2023-12-01 11:50:22.828936,8129,1008,2,194.95,389.90,1104,9,1008,2023-12-01 11:50:22.828936,2023-12-01 11:50:22.828936
2023-12-01 11:52:43.314624,8130,1004,3,109.95,329.85,1100,8,1017,2023-12-01 11:52:43.314624,2023-12-01 11:52:43.314624
2023-12-01 11:52:43.314624,8130,1005,2,129.95,259.90,1100,8,1017,2023-12-01 11:52:43.314624,2023-12-01 11:52:43.314624
2023-12-01 12:06:57.754348,8131,1015,1,20.00,20.00,1001,5,1004,2023-12-01 12:06:57.754348,2023-12-01 12:06:57.754348
2023-12-01 12:06:57.754348,8131,1000,2,144.95,289.90,1001,5,1004,2023-12-01 12:06:57.754348,2023-12-01 12:06:57.754348
2023-12-01 12:06:57.754348,8131,1013,2,50.00,100.00,1001,5,1004,2023-12-01 12:06:57.754348,2023-12-01 12:06:57.754348
2023-12-01 12:06:57.754348,8131,1014,2,90.00,180.00,1001,5,1004,2023-12-01 12:06:57.754348,2023-12-01 12:06:57.754348
2023-12-01 12:06:57.754348,8131,1003,1,109.95,109.95,1001,5,1004,2023-12-01 12:06:57.754348,2023-12-01 12:06:57.754348
2023-12-01 12:16:27.133915,8132,1013,3,50.00,150.00,1002,7,1026,2023-12-01 12:16:27.133915,2023-12-01 12:16:27.133915
2023-12-01 12:50:08.729665,8133,1001,2,109.95,219.90,1009,5,1004,2023-12-01 12:50:08.729665,2023-12-01 12:50:08.729665
2023-12-01 12:50:08.729665,8133,1010,1,80.00,80.00,1009,5,1004,2023-12-01 12:50:08.729665,2023-12-01 12:50:08.729665
2023-12-01 12:58:58.175811,8134,1014,1,90.00,90.00,1002,1,1010,2023-12-01 12:58:58.175811,2023-12-01 12:58:58.175811
2023-12-01 12:58:58.175811,8134,1013,3,50.00,150.00,1002,1,1010,2023-12-01 12:58:58.175811,2023-12-01 12:58:58.175811
2023-12-01 12:58:58.175811,8134,1009,2,124.95,249.90,1002,1,1010,2023-12-01 12:58:58.175811,2023-12-01 12:58:58.175811
2023-12-01 12:58:58.175811,8134,1016,1,17.00,17.00,1002,1,1010,2023-12-01 12:58:58.175811,2023-12-01 12:58:58.175811
2023-12-01 13:08:26.456490,8135,1018,1,30.00,30.00,1002,3,1002,2023-12-01 13:08:26.456490,2023-12-01 13:08:26.456490
2023-12-01 13:08:26.456490,8135,1005,1,129.95,129.95,1002,3,1002,2023-12-01 13:08:26.456490,2023-12-01 13:08:26.456490
2023-12-01 13:08:26.456490,8135,1011,2,22.00,44.00,1002,3,1002,2023-12-01 13:08:26.456490,2023-12-01 13:08:26.456490
2023-12-01 13:14:54.807915,8136,1011,2,22.00,44.00,1107,1,1000,2023-12-01 13:14:54.807915,2023-12-01 13:14:54.807915
2023-12-01 13:14:54.807915,8136,1002,3,119.95,359.85,1107,1,1000,2023-12-01 13:14:54.807915,2023-12-01 13:14:54.807915
2023-12-01 13:14:54.807915,8136,1008,3,194.95,584.85,1107,1,1000,2023-12-01 13:14:54.807915,2023-12-01 13:14:54.807915
2023-12-01 13:14:54.807915,8136,1001,2,109.95,219.90,1107,1,1000,2023-12-01 13:14:54.807915,2023-12-01 13:14:54.807915
2023-12-01 13:18:23.397306,8137,1019,1,10.00,10.00,1002,4,1013,2023-12-01 13:18:23.397306,2023-12-01 13:18:23.397306
2023-12-01 13:49:03.958448,8138,1006,3,124.95,374.85,1001,4,1023,2023-12-01 13:49:03.958448,2023-12-01 13:49:03.958448
2023-12-01 13:49:03.958448,8138,1014,1,90.00,90.00,1001,4,1023,2023-12-01 13:49:03.958448,2023-12-01 13:49:03.958448
2023-12-01 13:51:08.057251,8139,1003,1,109.95,109.95,1002,1,1010,2023-12-01 13:51:08.057251,2023-12-01 13:51:08.057251
2023-12-01 13:51:40.044926,8140,1010,3,80.00,240.00,1109,7,1006,2023-12-01 13:51:40.044926,2023-12-01 13:51:40.044926
2023-12-01 13:51:40.044926,8140,1014,3,90.00,270.00,1109,7,1006,2023-12-01 13:51:40.044926,2023-12-01 13:51:40.044926
2023-12-01 13:51:40.044926,8140,1016,3,17.00,51.00,1109,7,1006,2023-12-01 13:51:40.044926,2023-12-01 13:51:40.044926
2023-12-01 13:51:40.044926,8140,1012,2,120.00,240.00,1109,7,1006,2023-12-01 13:51:40.044926,2023-12-01 13:51:40.044926
2023-12-01 13:51:40.044926,8140,1002,3,119.95,359.85,1109,7,1006,2023-12-01 13:51:40.044926,2023-12-01 13:51:40.044926
2023-12-01 14:04:37.728704,8141,1000,2,144.95,289.90,1002,8,1007,2023-12-01 14:04:37.728704,2023-12-01 14:04:37.728704
2023-12-01 14:12:08.688089,8142,1009,1,124.95,124.95,1002,3,1022,2023-12-01 14:12:08.688089,2023-12-01 14:12:08.688089
2023-12-01 14:12:08.688089,8142,1001,3,109.95,329.85,1002,3,1022,2023-12-01 14:12:08.688089,2023-12-01 14:12:08.688089
2023-12-01 14:12:08.688089,8142,1012,2,120.00,240.00,1002,3,1022,2023-12-01 14:12:08.688089,2023-12-01 14:12:08.688089
2023-12-01 14:14:21.037173,8143,1008,2,194.95,389.90,1004,1,1010,2023-12-01 14:14:21.037173,2023-12-01 14:14:21.037173
2023-12-01 14:14:21.037173,8143,1013,2,50.00,100.00,1004,1,1010,2023-12-01 14:14:21.037173,2023-12-01 14:14:21.037173
2023-12-01 14:14:21.037173,8143,1010,2,80.00,160.00,1004,1,1010,2023-12-01 14:14:21.037173,2023-12-01 14:14:21.037173
2023-12-01 14:32:51.450723,8144,1017,3,24.00,72.00,1000,10,1009,2023-12-01 14:32:51.450723,2023-12-01 14:32:51.450723
2023-12-01 14:32:51.450723,8144,1018,3,30.00,90.00,1000,10,1009,2023-12-01 14:32:51.450723,2023-12-01 14:32:51.450723
2023-12-01 15:12:19.137454,8145,1018,1,30.00,30.00,1101,4,1003,2023-12-01 15:12:19.137454,2023-12-01 15:12:19.137454
2023-12-01 15:12:19.137454,8145,1015,3,20.00,60.00,1101,4,1003,2023-12-01 15:12:19.137454,2023-12-01 15:12:19.137454
2023-12-01 15:12:19.137454,8145,1016,2,17.00,34.00,1101,4,1003,2023-12-01 15:12:19.137454,2023-12-01 15:12:19.137454
2023-12-01 15:12:19.137454,8145,1004,1,109.95,109.95,1101,4,1003,2023-12-01 15:12:19.137454,2023-12-01 15:12:19.137454
2023-12-01 15:12:19.137454,8145,1003,1,109.95,109.95,1101,4,1003,2023-12-01 15:12:19.137454,2023-12-01 15:12:19.137454
2023-12-01 15:12:54.252236,8146,1006,1,124.95,124.95,1003,1,1000,2023-12-01 15:12:54.252236,2023-12-01 15:12:54.252236
2023-12-01 15:14:51.351462,8147,1013,2,50.00,100.00,1003,10,1009,2023-12-01 15:14:51.351462,2023-12-01 15:14:51.351462
2023-12-01 15:51:01.312545,8148,1012,3,120.00,360.00,1009,10,1009,2023-12-01 15:51:01.312545,2023-12-01 15:51:01.312545
2023-12-01 15:51:01.312545,8148,1014,1,90.00,90.00,1009,10,1009,2023-12-01 15:51:01.312545,2023-12-01 15:51:01.312545
2023-12-01 15:51:01.312545,8148,1016,3,17.00,51.00,1009,10,1009,2023-12-01 15:51:01.312545,2023-12-01 15:51:01.312545
2023-12-01 15:59:13.172849,8149,1005,2,129.95,259.90,1001,2,1011,2023-12-01 15:59:13.172849,2023-12-01 15:59:13.172849
2023-12-01 16:07:48.428351,8150,1016,2,17.00,34.00,1107,4,1003,2023-12-01 16:07:48.428351,2023-12-01 16:07:48.428351
2023-12-01 16:07:48.428351,8150,1013,1,50.00,50.00,1107,4,1003,2023-12-01 16:07:48.428351,2023-12-01 16:07:48.428351
2023-12-01 16:14:07.120869,8151,1019,1,10.00,10.00,1005,2,1011,2023-12-01 16:14:07.120869,2023-12-01 16:14:07.120869
2023-12-01 16:14:07.120869,8151,1013,3,50.00,150.00,1005,2,1011,2023-12-01 16:14:07.120869,2023-12-01 16:14:07.120869
2023-12-01 16:26:00.285867,8152,1014,3,90.00,270.00,1101,4,1013,2023-12-01 16:26:00.285867,2023-12-01 16:26:00.285867
2023-12-01 16:26:00.285867,8152,1012,3,120.00,360.00,1101,4,1013,2023-12-01 16:26:00.285867,2023-12-01 16:26:00.285867
2023-12-01 16:26:00.285867,8152,1009,1,124.95,124.95,1101,4,1013,2023-12-01 16:26:00.285867,2023-12-01 16:26:00.285867
2023-12-01 16:26:00.285867,8152,1011,1,22.00,22.00,1101,4,1013,2023-12-01 16:26:00.285867,2023-12-01 16:26:00.285867
2023-12-01 16:26:00.285867,8152,1002,1,119.95,119.95,1101,4,1013,2023-12-01 16:26:00.285867,2023-12-01 16:26:00.285867
2023-12-01 16:49:07.364842,8153,1017,3,24.00,72.00,1106,2,1021,2023-12-01 16:49:07.364842,2023-12-01 16:49:07.364842
2023-12-01 16:49:07.364842,8153,1010,1,80.00,80.00,1106,2,1021,2023-12-01 16:49:07.364842,2023-12-01 16:49:07.364842
2023-12-01 16:49:07.364842,8153,1015,3,20.00,60.00,1106,2,1021,2023-12-01 16:49:07.364842,2023-12-01 16:49:07.364842
2023-12-01 16:49:07.364842,8153,1006,1,124.95,124.95,1106,2,1021,2023-12-01 16:49:07.364842,2023-12-01 16:49:07.364842
2023-12-01 16:49:07.364842,8153,1016,1,17.00,17.00,1106,2,1021,2023-12-01 16:49:07.364842,2023-12-01 16:49:07.364842
2023-12-01 17:24:58.166099,8154,1017,1,24.00,24.00,1008,8,1027,2023-12-01 17:24:58.166099,2023-12-01 17:24:58.166099
2023-12-01 17:24:58.166099,8154,1007,1,134.95,134.95,1008,8,1027,2023-12-01 17:24:58.166099,2023-12-01 17:24:58.166099
2023-12-01 17:24:58.166099,8154,1012,1,120.00,120.00,1008,8,1027,2023-12-01 17:24:58.166099,2023-12-01 17:24:58.166099
2023-12-01 17:24:58.166099,8154,1009,1,124.95,124.95,1008,8,1027,2023-12-01 17:24:58.166099,2023-12-01 17:24:58.166099
2023-12-01 17:31:37.848758,8155,1002,1,119.95,119.95,1107,10,1019,2023-12-01 17:31:37.848758,2023-12-01 17:31:37.848758
2023-12-01 17:31:37.848758,8155,1011,2,22.00,44.00,1107,10,1019,2023-12-01 17:31:37.848758,2023-12-01 17:31:37.848758
2023-12-01 17:31:37.848758,8155,1018,3,30.00,90.00,1107,10,1019,2023-12-01 17:31:37.848758,2023-12-01 17:31:37.848758
2023-12-01 17:43:43.766412,8156,1009,2,124.95,249.90,1001,1,1000,2023-12-01 17:43:43.766412,2023-12-01 17:43:43.766412
2023-12-01 17:53:47.945630,8157,1012,1,120.00,120.00,1000,2,1001,2023-12-01 17:53:47.945630,2023-12-01 17:53:47.945630
2023-12-01 17:53:47.945630,8157,1005,2,129.95,259.90,1000,2,1001,2023-12-01 17:53:47.945630,2023-12-01 17:53:47.945630
2023-12-01 17:53:47.945630,8157,1010,2,80.00,160.00,1000,2,1001,2023-12-01 17:53:47.945630,2023-12-01 17:53:47.945630
2023-12-01 18:01:17.870355,8158,1015,3,20.00,60.00,1000,9,1018,2023-12-01 18:01:17.870355,2023-12-01 18:01:17.870355
2023-12-01 18:01:17.870355,8158,1013,1,50.00,50.00,1000,9,1018,2023-12-01 18:01:17.870355,2023-12-01 18:01:17.870355
2023-12-01 18:01:17.870355,8158,1014,3,90.00,270.00,1000,9,1018,2023-12-01 18:01:17.870355,2023-12-01 18:01:17.870355
2023-12-01 18:01:17.870355,8158,1007,3,134.95,404.85,1000,9,1018,2023-12-01 18:01:17.870355,2023-12-01 18:01:17.870355
2023-12-01 18:09:52.241549,8159,1019,3,10.00,30.00,1006,2,1001,2023-12-01 18:09:52.241549,2023-12-01 18:09:52.241549
2023-12-01 18:09:52.241549,8159,1001,1,109.95,109.95,1006,2,1001,2023-12-01 18:09:52.241549,2023-12-01 18:09:52.241549
2023-12-01 18:09:52.241549,8159,1011,2,22.00,44.00,1006,2,1001,2023-12-01 18:09:52.241549,2023-12-01 18:09:52.241549
2023-12-01 18:09:52.241549,8159,1015,2,20.00,40.00,1006,2,1001,2023-12-01 18:09:52.241549,2023-12-01 18:09:52.241549
2023-12-01 18:09:52.241549,8159,1000,3,144.95,434.85,1006,2,1001,2023-12-01 18:09:52.241549,2023-12-01 18:09:52.241549
2023-12-01 18:13:44.006244,8160,1003,1,109.95,109.95,1002,10,1009,2023-12-01 18:13:44.006244,2023-12-01 18:13:44.006244
2023-12-01 18:13:44.006244,8160,1010,3,80.00,240.00,1002,10,1009,2023-12-01 18:13:44.006244,2023-12-01 18:13:44.006244
2023-12-01 19:02:44.956863,8161,1009,2,124.95,249.90,1008,9,1018,2023-12-01 19:02:44.956863,2023-12-01 19:02:44.956863
2023-12-01 19:02:44.956863,8161,1017,2,24.00,48.00,1008,9,1018,2023-12-01 19:02:44.956863,2023-12-01 19:02:44.956863
2023-12-01 20:27:11.062819,8162,1003,2,109.95,219.90,1009,3,1022,2023-12-01 20:27:11.062819,2023-12-01 20:27:11.062819
2023-12-01 20:27:11.062819,8162,1002,1,119.95,119.95,1009,3,1022,2023-12-01 20:27:11.062819,2023-12-01 20:27:11.062819
2023-12-01 20:27:11.062819,8162,1011,2,22.00,44.00,1009,3,1022,2023-12-01 20:27:11.062819,2023-12-01 20:27:11.062819
2023-12-01 20:27:11.062819,8162,1012,1,120.00,120.00,1009,3,1022,2023-12-01 20:27:11.062819,2023-12-01 20:27:11.062819
2023-12-01 20:27:11.062819,8162,1005,2,129.95,259.90,1009,3,1022,2023-12-01 20:27:11.062819,2023-12-01 20:27:11.062819
2023-12-01 20:41:32.477092,8163,1014,1,90.00,90.00,1103,5,1024,2023-12-01 20:41:32.477092,2023-12-01 20:41:32.477092
2023-12-01 20:41:32.477092,8163,1015,3,20.00,60.00,1103,5,1024,2023-12-01 20:41:32.477092,2023-12-01 20:41:32.477092
